vc1,vc2,vc3,vc4,vc5,vc6,vc7,vc8,g1upper,g1lower,g2upper,g2lower,g3upper,g3lower,g4upper,g4lower,g5upper,g5lower,g6upper,g6lower,g7upper,g7lower,g8upper,g8lower,i1,i2,iout,vout
1085.487891,295.1801365,1059.810265,1505.099858,1077.355782,1542.277282,1104.780732,288.2077162,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-19.04858614,-6.773766633,12.27481951,613.6121158
1085.623894,295.3161457,1059.810258,1505.099847,1077.404114,1542.325611,1104.780724,288.2077141,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,-19.03458904,-6.761419405,12.27316964,613.5296394
1085.759797,295.4520544,1059.81025,1505.099836,1077.452358,1542.373852,1104.780717,288.207712,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-19.02043402,-6.748921703,12.27151232,613.4467908
1085.891864,295.4860175,1059.810242,1505.197934,1077.504343,1542.385905,1104.780706,288.2476486,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-18.23000269,-7.542690626,10.68731207,534.2534089
1086.020349,295.5199804,1059.810234,1505.292452,1077.559908,1542.397946,1104.780698,288.2911674,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-17.48548302,-8.290338903,9.195144117,459.660676
1086.141916,295.5199783,1059.810227,1505.414016,1077.622485,1542.397935,1104.78069,288.3537498,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-16.55541956,-9.233300925,7.322118643,366.0290651
1086.257133,295.5199762,1059.810219,1505.529229,1077.691502,1542.397924,1104.780682,288.4227733,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-15.70741567,-10.09385572,5.613559953,280.6190669
1086.366559,295.5199741,1059.810212,1505.638653,1077.766399,1542.397913,1104.780674,288.4976751,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-14.93425729,-10.87921753,4.055039766,202.7094187
1086.470707,295.519972,1059.810204,1505.742798,1077.846659,1542.397902,1104.780666,288.5779415,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-14.22936326,-11.59596771,2.633395558,131.6421325
1086.570043,295.5199699,1059.810196,1505.842131,1077.931816,1542.397891,1104.780659,288.663104,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-13.58672977,-12.25011025,1.336619518,66.81694389
1086.664991,295.5199678,1059.810189,1505.937076,1078.021442,1542.39788,1104.780651,288.7527349,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-13.00087971,-12.84712246,0.153757253,7.686248166
1086.755939,295.5199657,1059.810181,1506.028021,1078.115145,1542.397869,1104.780643,288.846444,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-12.46681651,-13.39200114,-0.925184631,-46.2495194
1086.843241,295.5199636,1059.810174,1506.11532,1078.21257,1542.397858,1104.780635,288.9438752,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-11.9799819,-13.88930473,-1.909322829,-95.44609795
1086.92722,295.5199614,1059.810166,1506.199296,1078.313393,1542.397847,1104.780627,289.0447035,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-11.53621754,-14.3431918,-2.806974254,-140.3192458
1087.008169,295.5199593,1059.810159,1506.280242,1078.417316,1542.397836,1104.780619,289.1486323,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-11.1317299,-14.7574561,-3.625726197,-181.2482478
1087.086357,295.5199572,1059.810151,1506.358427,1078.524069,1542.397825,1104.780611,289.255391,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-10.76305824,-15.13555858,-4.372500333,-218.579115
1087.162028,295.5199551,1059.810143,1506.434095,1078.633405,1542.397814,1104.780603,289.3647326,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-10.42704546,-15.48065658,-5.053611117,-252.627504
1087.235406,295.519953,1059.810136,1506.50747,1078.745099,1542.397803,1104.780595,289.4764315,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-10.12081141,-15.79563046,-5.674819052,-283.6813794
1087.306693,295.5199509,1059.810128,1506.578754,1078.858944,1542.397792,1104.780588,289.5902821,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-9.841728631,-16.08310792,-6.241379287,-312.0034435
1087.376075,295.5199488,1059.810121,1506.648133,1078.974752,1542.397781,1104.78058,289.7060964,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-9.587400185,-16.34548614,-6.75808595,-337.8333523
1087.443721,295.5199467,1059.810113,1506.715776,1079.092353,1542.39777,1104.780572,289.8237031,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-9.355639414,-16.58495201,-7.229312592,-361.3897375
1087.509785,295.5199446,1059.810106,1506.781836,1079.21159,1542.397759,1104.780564,289.9429455,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-9.144451507,-16.80350059,-7.659049082,-382.8720507
1087.574407,295.5199424,1059.810098,1506.846456,1079.33232,1542.397748,1104.780556,290.0636807,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.952016665,-17.00295194,-8.050935269,-402.4622461
1087.637716,295.5199403,1059.81009,1506.909762,1079.454412,1542.397737,1104.780548,290.1857784,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.776674747,-17.18496644,-8.408291688,-420.3263155
1087.699828,295.5199382,1059.810083,1506.971871,1079.577747,1542.397726,1104.78054,290.3091192,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.616911266,-17.35105884,-8.73414757,-436.6156888
1087.76085,295.5199361,1059.810075,1507.03289,1079.702217,1542.397715,1104.780532,290.4335946,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.471344612,-17.50261101,-9.0312664,-451.4685112
1087.820878,295.519934,1059.810068,1507.092915,1079.827721,1542.397704,1104.780524,290.559105,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.338714392,-17.64088362,-9.302169229,-465.0108087
1087.880001,295.5199319,1059.81006,1507.152035,1079.95417,1542.397693,1104.780517,290.6855597,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.217870799,-17.76702674,-9.549155942,-477.3575516
1087.938299,295.5199298,1059.810053,1507.21033,1080.081481,1542.397682,1104.780509,290.8128759,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.107764909,-17.88208958,-9.774324662,-488.6136238
1087.995846,295.5199277,1059.810045,1507.267874,1080.209577,1542.397671,1104.780501,290.9409778,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-8.007439833,-17.98702929,-9.979589449,-498.8747083
1088.052707,295.5199256,1059.810037,1507.324732,1080.33839,1542.39766,1104.780493,291.0697963,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-7.91602264,-18.08271909,-10.16669645,-508.228094
1088.108945,295.5199234,1059.81003,1507.380967,1080.467856,1542.397649,1104.780485,291.199268,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-7.832716995,-18.16995561,-10.33723861,-516.7534119
1088.164614,295.5199213,1059.810022,1507.436633,1080.597918,1542.397638,1104.780477,291.3293353,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-7.756796437,-18.2494656,-10.49266916,-524.5233076
1088.219765,295.5199192,1059.810015,1507.491781,1080.728522,1542.397627,1104.780469,291.4599453,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-7.687598251,-18.32191207,-10.63431382,-531.6040534
1088.274443,295.5199171,1059.810007,1507.546456,1080.859621,1542.397616,1104.780461,291.5910497,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-7.624517875,-18.38789988,-10.763382,-538.0561078
1088.328691,295.519915,1059.81,1507.600701,1080.99117,1542.397605,1104.780453,291.7226043,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-7.567003801,-18.44798085,-10.88097704,-543.9346253
1088.382546,295.5199129,1059.809992,1507.654553,1081.123129,1542.397594,1104.780445,291.8545688,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-7.514552916,-18.50265839,-10.98810547,-549.289922
1088.436043,295.5199108,1059.809984,1507.708047,1081.255461,1542.397583,1104.780438,291.9869062,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-7.46670626,-18.55239178,-11.08568551,-554.1678998
1088.489213,295.5199087,1059.809977,1507.761213,1081.388131,1542.397572,1104.78043,292.1195826,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-7.423045154,-18.59760001,-11.17455485,-558.6104337
1088.542084,295.5199066,1059.809969,1507.814082,1081.52111,1542.397561,1104.780422,292.2525672,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-7.383187664,-18.63866534,-11.25547767,-562.6557253
1088.594684,295.5199044,1059.809962,1507.866678,1081.654369,1542.397549,1104.780414,292.3858316,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-7.346785375,-18.6759365,-11.32915113,-566.3386246
1088.647034,295.5199023,1059.809954,1507.919026,1081.787882,1542.397538,1104.780406,292.5193497,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-7.313520459,-18.70973167,-11.3962112,-569.6909245
1088.699157,295.5199002,1059.809947,1507.971146,1081.921624,1542.397527,1104.780398,292.6530979,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-7.283102983,-18.74034109,-11.4572381,-572.7416288
1088.751072,295.5198981,1059.809939,1508.023058,1082.055575,1542.397516,1104.78039,292.7870543,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-7.255268468,-18.76802959,-11.51276112,-575.5171966
1088.802796,295.519896,1059.809931,1508.074779,1082.189714,1542.397505,1104.780382,292.9211988,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-7.229775651,-18.79303876,-11.56326311,-578.0417662
1088.854346,295.5198939,1059.809924,1508.126326,1082.324023,1542.397494,1104.780374,293.0555133,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-7.206404454,-18.81558905,-11.60918459,-580.337358
1088.905736,295.5198918,1059.809916,1508.177713,1082.458484,1542.397483,1104.780367,293.1899807,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-7.184954123,-18.83588153,-11.65092741,-582.4240607
1088.956979,295.5198897,1059.809909,1508.228953,1082.593084,1542.397472,1104.780359,293.3245857,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-7.165241531,-18.85409971,-11.68885817,-584.3202007
1089.008087,295.5198876,1059.809901,1508.280058,1082.727806,1542.397461,1104.780351,293.459314,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-7.147099635,-18.87041096,-11.72331133,-586.0424967
1089.05907,295.5198855,1059.809894,1508.331038,1082.862639,1542.39745,1104.780343,293.5941525,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-7.130376065,-18.88496804,-11.75459197,-587.6062007
1089.109939,295.5198833,1059.809886,1508.381904,1082.99757,1542.397439,1104.780335,293.7290893,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-7.114931834,-18.89791028,-11.78297845,-589.0252265
1089.160701,295.5198812,1059.809878,1508.432663,1083.132589,1542.397428,1104.780327,293.8641132,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-7.100640166,-18.90936484,-11.80872467,-590.3122675
1089.211364,295.5198791,1059.809871,1508.483323,1083.267684,1542.397417,1104.780319,293.999214,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-7.087385427,-18.91944772,-11.83206229,-591.4789034
1089.261937,295.519877,1059.809863,1508.533893,1083.402846,1542.397406,1104.780311,294.1343823,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-7.075062144,-18.92826477,-11.85320263,-592.5356982
1089.312424,295.5198749,1059.809856,1508.584377,1083.538068,1542.397395,1104.780303,294.2696094,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-7.063574115,-18.93591258,-11.87233846,-593.492289
1089.362832,295.5198728,1059.809848,1508.634782,1083.67334,1542.397384,1104.780296,294.4048873,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-7.052833597,-18.94247926,-11.88964566,-594.3574675
1089.413166,295.5198707,1059.809841,1508.685113,1083.808656,1542.397373,1104.780288,294.5402085,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-7.042760564,-18.94804525,-11.90528468,-595.1392541
1089.46343,295.5198686,1059.809833,1508.735374,1083.944008,1542.397362,1104.78028,294.6755661,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-7.033282029,-18.95268391,-11.91940188,-595.8449657
1089.513628,295.5198665,1059.809825,1508.785569,1084.07939,1542.397351,1104.780272,294.8109538,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-7.024331425,-18.95646221,-11.93213078,-596.4812772
1089.563763,295.5198643,1059.809818,1508.835701,1084.214796,1542.39734,1104.780264,294.9463656,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-7.015848049,-18.95944125,-11.9435932,-597.0542779
1089.61384,295.5198622,1059.80981,1508.885775,1084.350221,1542.397329,1104.780256,295.0817961,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-7.007776537,-18.96167681,-11.95390027,-597.569523
1089.66386,295.5198601,1059.809803,1508.935792,1084.485659,1542.397318,1104.780248,295.21724,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-7.000066406,-18.96321976,-11.96315335,-598.0320804
1089.713826,295.519858,1059.809795,1508.985755,1084.621106,1542.397307,1104.78024,295.3526927,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.992671621,-18.96411658,-11.97144495,-598.4465732
1089.763741,295.5198559,1059.809788,1509.035667,1084.756557,1542.397296,1104.780232,295.4881496,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.985550203,-18.96440963,-11.97885943,-598.8172191
1089.813605,295.5198538,1059.80978,1509.085528,1084.892009,1542.397285,1104.780225,295.6236066,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.978663878,-18.96413763,-11.98547375,-599.1478657
1089.863421,295.5198517,1059.809772,1509.135341,1085.027456,1542.397274,1104.780217,295.7590597,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.971977751,-18.96333588,-11.99135813,-599.4420231
1089.91319,295.5198496,1059.809765,1509.185107,1085.162896,1542.397263,1104.780209,295.8945054,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.965460005,-18.96203664,-11.99657663,-599.7028935
1089.962913,295.5198475,1059.809757,1509.234827,1085.298325,1542.397252,1104.780201,296.0299401,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.95908164,-18.96026934,-12.0011877,-599.9333982
1090.01259,295.5198453,1059.80975,1509.284501,1085.43374,1542.397241,1104.780193,296.1653606,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.952816217,-18.95806084,-12.00524462,-600.136202
1090.062223,295.5198432,1059.809742,1509.334131,1085.569138,1542.39723,1104.780185,296.3007638,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.946639638,-18.9554357,-12.00879606,-600.3137362
1090.111813,295.5198411,1059.809734,1509.383718,1085.704515,1542.397219,1104.780177,296.4361469,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.940529943,-18.9524163,-12.01188635,-600.4682188
1090.161358,295.519839,1059.809727,1509.43326,1085.83987,1542.397208,1104.780169,296.571507,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.934467115,-18.94902312,-12.014556,-600.6016729
1090.210861,295.5198369,1059.809719,1509.48276,1085.975199,1542.397197,1104.780161,296.7068417,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.92843292,-18.94527483,-12.01684191,-600.7159445
1090.26032,295.5198348,1059.809712,1509.532217,1086.1105,1542.397186,1104.780154,296.8421484,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.922410742,-18.94118852,-12.01877777,-600.8127174
1090.309737,295.5198327,1059.809704,1509.58163,1086.24577,1542.397175,1104.780146,296.9774247,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.916385444,-18.93677977,-12.02039432,-600.8935278
1090.35911,295.5198306,1059.809697,1509.631,1086.381009,1542.397164,1104.780138,297.1126685,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.910343241,-18.93206283,-12.02171959,-600.9597771
1090.40844,295.5198285,1059.809689,1509.680328,1086.516212,1542.397153,1104.78013,297.2478775,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.904271578,-18.92705072,-12.02277914,-601.0127438
1090.457727,295.5198263,1059.809681,1509.729611,1086.651379,1542.397142,1104.780122,297.3830496,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.898159025,-18.92175535,-12.02359632,-601.0535942
1090.50697,295.5198242,1059.809674,1509.778851,1086.786506,1542.397131,1104.780114,297.518183,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.891995176,-18.91618759,-12.02419241,-601.0833923
1090.556168,295.5198221,1059.809666,1509.828046,1086.921593,1542.39712,1104.780106,297.6532757,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.885770561,-18.91035738,-12.02458682,-601.1031087
1090.605322,295.51982,1059.809659,1509.877197,1087.056638,1542.397109,1104.780098,297.7883258,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.879476563,-18.90427383,-12.02479727,-601.1136289
1090.654431,295.5198179,1059.809651,1509.926303,1087.191638,1542.397098,1104.78009,297.9233316,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.873105345,-18.89794526,-12.02483991,-601.1157607
1090.703493,295.5198158,1059.809644,1509.975363,1087.326592,1542.397087,1104.780083,298.0582914,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.86664978,-18.89137928,-12.0247295,-601.1102412
1090.75251,295.5198137,1059.809636,1510.024376,1087.461498,1542.397076,1104.780075,298.1932034,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.86010339,-18.88458287,-12.02447947,-601.0977425
1090.801479,295.5198116,1059.809628,1510.073342,1087.596355,1542.397065,1104.780067,298.3280661,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.853460287,-18.87756239,-12.0241021,-601.078878
1090.8504,295.5198095,1059.809621,1510.122261,1087.731162,1542.397054,1104.780059,298.4628778,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.846715125,-18.87032371,-12.02360859,-601.0542073
1090.899273,295.5198073,1059.809613,1510.17113,1087.865915,1542.397043,1104.780051,298.5976371,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.839863051,-18.86287218,-12.02300913,-601.0242406
1090.948097,295.5198052,1059.809606,1510.219951,1088.000615,1542.397032,1104.780043,298.7323424,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.832899659,-18.85521271,-12.02231304,-600.9894438
1090.99687,295.5198031,1059.809598,1510.268721,1088.135259,1542.397021,1104.780035,298.8669923,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.825820956,-18.84734979,-12.02152883,-600.9502416
1091.045593,295.519801,1059.809591,1510.317441,1088.269846,1542.39701,1104.780027,299.0015853,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.818623322,-18.83928758,-12.02066425,-600.9070214
1091.094263,295.5197989,1059.809583,1510.366108,1088.404376,1542.396999,1104.780019,299.13612,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.811303481,-18.83102985,-12.01972636,-600.8601369
1091.142881,295.5197968,1059.809575,1510.414723,1088.538845,1542.396988,1104.780012,299.270595,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.803858467,-18.8225801,-12.01872163,-600.8099106
1091.191445,295.5197947,1059.809568,1510.463284,1088.673253,1542.396977,1104.780004,299.405009,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.796285598,-18.81394153,-12.01765592,-600.7566367
1091.239955,295.5197926,1059.80956,1510.511791,1088.807599,1542.396966,1104.779996,299.5393607,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.788582456,-18.80511709,-12.01653463,-600.7005836
1091.288409,295.5197905,1059.809553,1510.560242,1088.941882,1542.396955,1104.779988,299.6736486,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.780746855,-18.79610949,-12.01536263,-600.6419962
1091.336806,295.5197883,1059.809545,1510.608637,1089.076099,1542.396944,1104.77998,299.8078716,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.77277683,-18.78692124,-12.01414441,-600.5810978
1091.385147,295.5197862,1059.809538,1510.656974,1089.21025,1542.396933,1104.779972,299.9420283,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.764670612,-18.77755465,-12.01288403,-600.5180923
1091.433428,295.5197841,1059.80953,1510.705253,1089.344334,1542.396921,1104.779964,300.0761175,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.756426612,-18.76801184,-12.01158523,-600.4531655
1091.481651,295.519782,1059.809522,1510.753472,1089.478348,1542.39691,1104.779956,300.2101379,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.748043407,-18.75829479,-12.01025138,-600.3864871
1091.529813,295.5197799,1059.809515,1510.801631,1089.612293,1542.396899,1104.779948,300.3440882,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.739519724,-18.74840531,-12.00888558,-600.3182118
1091.577914,295.5197778,1059.809507,1510.849729,1089.746167,1542.396888,1104.779941,300.4779673,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.730854427,-18.7383451,-12.00749067,-600.2484807
1091.625952,295.5197757,1059.8095,1510.897764,1089.879968,1542.396877,1104.779933,300.611774,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.722046508,-18.72811572,-12.00606921,-600.1774226
1091.673927,295.5197736,1059.809492,1510.945736,1090.013695,1542.396866,1104.779925,300.7455069,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.71309507,-18.71771863,-12.00462355,-600.1051549
1091.721837,295.5197715,1059.809485,1510.993643,1090.147347,1542.396855,1104.779917,300.8791651,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.703999324,-18.70715517,-12.00315584,-600.0317849
1091.769682,295.5197693,1059.809477,1511.041485,1090.280924,1542.396844,1104.779909,301.0127471,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.694758576,-18.69642662,-12.00166804,-599.9574103
1091.81746,295.5197672,1059.809469,1511.089261,1090.414423,1542.396833,1104.779901,301.146252,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.685372218,-18.68553414,-12.00016192,-599.8821202
1091.865171,295.5197651,1059.809462,1511.136969,1090.547844,1542.396822,1104.779893,301.2796784,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.675839723,-18.67447885,-11.99863912,-599.8059961
1091.912813,295.519763,1059.809454,1511.184608,1090.681185,1542.396811,1104.779885,301.4130254,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.666160639,-18.66326176,-11.99710112,-599.7291121
1091.960386,295.5197609,1059.809447,1511.232177,1090.814446,1542.3968,1104.779877,301.5462916,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.656334577,-18.65188385,-11.99554927,-599.651536
1092.007888,295.5197588,1059.809439,1511.279676,1090.947624,1542.396789,1104.779869,301.679476,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.646361212,-18.64034603,-11.99398481,-599.5733296
1092.055318,295.5197567,1059.809432,1511.327103,1091.08072,1542.396778,1104.779862,301.8125774,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.636240274,-18.62864915,-11.99240887,-599.4945491
1092.102675,295.5197546,1059.809424,1511.374457,1091.213732,1542.396767,1104.779854,301.9455946,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,-6.625971544,-18.61679402,-11.99082248,-599.415246
1092.149958,295.5197525,1059.809416,1511.421738,1091.346658,1542.396756,1104.779846,302.0785267,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-6.61555485,-18.60478142,-11.98922657,-599.3354672
1092.161702,295.519749,1059.809408,1511.472275,1091.476083,1542.396745,1104.876043,302.2079292,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-7.306246061,-17.88265016,-10.57640409,-528.7091754
1092.173508,295.5197469,1059.8094,1511.525924,1091.602233,1542.396734,1104.96897,302.3340848,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-7.955834063,-17.20137924,-9.245545176,-462.1802007
1092.1735,295.5197448,1059.809392,1511.585662,1091.722047,1542.396723,1105.088784,302.4539041,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-8.773682583,-16.34862606,-7.574943475,-378.6676534
1092.173492,295.5197427,1059.809385,1511.650979,1091.836031,1542.396712,1105.202767,302.5678933,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-9.518099168,-15.56896436,-6.050865184,-302.4797384
1092.173484,295.5197406,1059.809377,1511.721374,1091.944683,1542.396701,1105.31142,302.6765516,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-10.19551613,-14.85597253,-4.660456393,-232.9738953
1092.173477,295.5197385,1059.80937,1511.796389,1092.04846,1542.39669,1105.415197,302.7803343,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-10.81180151,-14.20379236,-3.391990838,-169.5639337
1092.173469,295.5197364,1059.809362,1511.875607,1092.147777,1542.396679,1105.514513,302.8796567,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-11.37230862,-13.60707959,-2.23477097,-111.7150886
1092.173461,295.5197343,1059.809355,1511.958647,1092.243012,1542.396668,1105.609748,302.9748975,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-11.88192114,-13.06095885,-1.179037711,-58.93950863
1092.173453,295.5197322,1059.809347,1512.045161,1092.334511,1542.396657,1105.701247,303.0664023,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-12.34509435,-12.56098248,-0.215888126,-10.79214043
1092.173445,295.51973,1059.809339,1512.134833,1092.42259,1542.396646,1105.789325,303.1544861,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-12.76589274,-12.10309306,0.662799685,33.1330258
1092.173438,295.5197279,1059.809332,1512.227372,1092.507534,1542.396635,1105.87427,303.2394364,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-13.14802423,-11.68358913,1.46443511,73.20638157
1092.17343,295.5197258,1059.809324,1512.322514,1092.589607,1542.396624,1105.956343,303.3215152,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-13.49487151,-11.29909399,2.195777525,109.7658248
1092.173422,295.5197237,1059.809317,1512.420019,1092.669048,1542.396613,1106.035784,303.4009617,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-13.80952053,-10.94652722,2.862993321,143.1196102
1092.173414,295.5197216,1059.809309,1512.519666,1092.746075,1542.396602,1106.11281,303.4779938,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-14.09478656,-10.62307864,3.471707928,173.5489504
1092.173406,295.5197195,1059.809302,1512.621256,1092.820886,1542.396591,1106.187621,303.5528105,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-14.35323792,-10.32618465,4.027053267,201.3103874
1092.173399,295.5197174,1059.809294,1512.724604,1092.893663,1542.39658,1106.260398,303.6255929,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-14.58721764,-10.0535066,4.533711047,226.6379576
