vc1,vc2,vc3,vc4,vc5,vc6,vc7,vc8,g1upper,g1lower,g2upper,g2lower,g3upper,g3lower,g4upper,g4lower,g5upper,g5lower,g6upper,g6lower,g7upper,g7lower,g8upper,g8lower,i1,i2,iout,vout
999.1481289,999.9912243,999.9993295,999.1481271,999.1481289,999.9911661,999.9993295,999.1481271,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.169408592,1.169408575,-1.71E-08,-8.51E-07
999.1397785,999.9912171,999.9993223,999.1397768,999.1397786,999.9911589,999.9993223,999.1397768,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.166679861,1.166679844,-1.71E-08,-8.51E-07
999.1314478,999.99121,999.9993152,999.131446,999.1314478,999.9911518,999.9993152,999.131446,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.16393871,1.163938693,-1.71E-08,-8.51E-07
999.1231366,999.9912029,999.999308,999.1231348,999.1231366,999.9911447,999.999308,999.1231348,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.161185187,1.16118517,-1.71E-08,-8.51E-07
999.1148452,999.9911957,999.9993009,999.1148434,999.1148452,999.9911375,999.9993009,999.1148434,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.158419341,1.158419324,-1.71E-08,-8.51E-07
999.1065735,999.9911886,999.9992938,999.1065718,999.1065736,999.9911304,999.9992938,999.1065718,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.155641219,1.155641202,-1.71E-08,-8.51E-07
999.0983218,999.9911814,999.9992866,999.09832,999.0983218,999.9911232,999.9992866,999.09832,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.152850871,1.152850854,-1.71E-08,-8.51E-07
999.09009,999.9911743,999.9992795,999.0900882,999.09009,999.9911161,999.9992795,999.0900882,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.150048344,1.150048327,-1.71E-08,-8.51E-07
999.0818783,999.9911671,999.9992723,999.0818765,999.0818783,999.9911089,999.9992723,999.0818765,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.147233688,1.147233671,-1.71E-08,-8.51E-07
999.0736867,999.99116,999.9992652,999.0736849,999.0736867,999.9911018,999.9992652,999.073685,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.14440695,1.144406933,-1.71E-08,-8.50E-07
999.0655154,999.9911529,999.999258,999.0655136,999.0655154,999.9910947,999.999258,999.0655136,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.14156818,1.141568163,-1.71E-08,-8.50E-07
999.0573644,999.9911457,999.9992509,999.0573626,999.0573644,999.9910875,999.9992509,999.0573626,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.138717427,1.13871741,-1.71E-08,-8.50E-07
999.0492338,999.9911386,999.9992438,999.049232,999.0492338,999.9910804,999.9992438,999.049232,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.135854739,1.135854722,-1.71E-08,-8.50E-07
999.0411237,999.9911314,999.9992366,999.0411219,999.0411237,999.9910732,999.9992366,999.0411219,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.132980166,1.132980149,-1.71E-08,-8.50E-07
999.0330341,999.9911243,999.9992295,999.0330323,999.0330341,999.9910661,999.9992295,999.0330323,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.130093757,1.13009374,-1.71E-08,-8.50E-07
999.0249652,999.9911171,999.9992223,999.0249635,999.0249652,999.9910589,999.9992223,999.0249635,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.127195561,1.127195544,-1.71E-08,-8.50E-07
999.0169171,999.99111,999.9992152,999.0169153,999.0169171,999.9910518,999.9992152,999.0169153,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1.124285628,1.124285611,-1.71E-08,-8.50E-07
999.0088898,999.9911029,999.999208,999.008888,999.0088898,999.9910447,999.999208,999.008888,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1.121364008,1.121363991,-1.71E-08,-8.50E-07
999.0068242,999.99108,999.9991852,999.003938,998.9978186,999.9910375,999.9901715,998.9978204,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0.476776512,1.760752284,1.283975772,64.1987886
999.0048146,999.9910728,999.999178,999.0019188,998.9838606,999.9910304,999.9782159,998.9838623,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-0.130481621,2.362788415,2.493270036,124.6635018
999.0048074,999.9910657,999.9991709,999.0055639,998.9642742,999.9910232,999.9586295,998.964276,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-0.892128741,3.11939794,4.011526681,200.576334
999.0048003,999.9910586,999.9991637,999.014411,998.9395219,999.9910161,999.9338772,998.9395237,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-1.587061193,3.809243095,5.396304288,269.8152144
999.0047932,999.9910514,999.9991566,999.0280046,998.9100597,999.9910089,999.904415,998.9100615,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-2.221139515,4.438175526,6.659315041,332.965752
999.004786,999.9910443,999.9991495,999.045929,998.8763036,999.9910018,999.8706589,998.8763054,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-2.799710001,5.011533438,7.811243439,390.5621719
999.0047789,999.9910371,999.9991423,999.0678053,998.8386332,999.9909947,999.8329885,998.838635,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-3.327649823,5.534186647,8.86183647,443.0918235
999.0047718,999.99103,999.9991352,999.0932877,998.7973947,999.9909875,999.7917501,998.7973965,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-3.809408196,6.010577677,9.819985874,490.9992937
999.0047646,999.9910228,999.999128,999.1220607,998.7529043,999.9909804,999.7472596,998.752906,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-4.249043929,6.444759256,10.69380318,534.6901592
999.0047575,999.9910157,999.9991209,999.1538368,998.70545,999.9909732,999.6998053,998.7054518,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-4.650259677,6.840428513,11.49068819,574.5344095
999.0047504,999.9910086,999.9991137,999.1883536,998.6552951,999.9909661,999.6496504,998.6552969,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-5.016433198,7.200958188,12.21739139,610.8695693
999.0047432,999.9910014,999.9991066,999.2253717,998.6026794,999.9909589,999.5970347,998.6026812,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-5.350645855,7.52942509,12.88007095,644.0035473
999.0047361,999.9909943,999.9990995,999.264673,998.5478221,999.9909518,999.5421774,998.5478239,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,-5.655708629,7.828636064,13.48434469,674.2172347
